utterance,intent
혼자서 아기를 키울 생각을 하니까 절망감만 들었어,절망감
자꾸 비관적인 생각만 하게 돼,절망감
삶을 체념하게 돼,절망감
제 인생에는 희망이 없어요,절망감
제 인생은 절망 뿐이에요,절망감
더 이상 내 인생에 희망 같은건 없겠지?,절망감
인생이 시궁창이야,절망감
절망적인 생각만 자꾸 들어요,절망감
긍정적인 생각을 해보려고 해도 자꾸 절망감만 들어,절망감
비관적인 생각만 머리에 가득차 있어,절망감
잠이 안 올 정도로 비관적인 생각이 많이 들어,절망감
잠을 설칠 정도로 비관적인 생각을 많이 하게 돼,절망감
비관적인 생각이 너무 심하게 들어,절망감
내 인생에 대한 어떤 희망도 없어,절망감
자꾸 망할것 같은 생각만 들고 희망이 안 느껴져,절망감
인생이 점점 더 안 좋아질것 같고 희망 같은게 전혀 안 느껴져,절망감
절망적인 생각이 들어서 친구들을 만나도 즐겁지 않아,절망감
머릿속에 온통 절망적인 생각뿐이라 친구들을 만나도 마음 편하지 않아,절망감
사람들이 괜찮다고 말해줘도 전혀 괜찮지가 않더라고,절망감
점점 더 비관적인 생각을 많이 하게 되는것 같아요,절망감
비관적인 생각들이 감당할 수 없을 정도로 밀어닥치는 느낌이야,절망감
자려고 누우면 절망적인 현실이 떠올라서 뒤척이게 돼,절망감
남편이 자꾸 일도 안하고 집에 있으니까 너무 절망적이야,절망감
남편이 술만 마시니까 아무런 희망도 없고 인생이 절망적이게 느껴져,절망감
일도 못하고 이렇게 있으니까 인생이 끝난것만 같아,절망감
아기가 아프다고 하니까 너무 절망적이더라고,절망감
인생이 절망적이라 아기에 대한 모성애도 안 생기는것 같아,절망감
인생이 갑갑하고 절망적이게 느껴져요,절망감
이런 상황이 너무 갑갑하고 절망적이야,절망감
인생이 절망적이다,절망감
내 인생 왜 이렇게 절망적이니,절망감
이혼하고 앞이 깜깜하게 느껴졌어,절망감
시부모님이 이혼하라고 닦달하니까 앞이 깜깜하더라,절망감
미혼모로 살아갈 생각을 하니까 앞이 깜깜하게 느껴졌어,절망감
사기 당하고 앞길이 막막하게 느껴져,절망감
직장에서 잘리고 삶이 캄캄하게 느껴져,절망감
한걸음도 나아갈 수 없을것 같아,절망감
이혼하고 칠흑같은 어둠에 갇힌 느낌이야,절망감
어둠 속에 갇혀 있는 느낌이야,절망감
앞으로 어떻게 살아가야할지 너무 막막하다,절망감
늪에 빠진것 같아요,절망감
미궁 속을 헤매는 느낌이야,절망감
인생이 너무 아득하게 느껴져요,절망감
갈 길이 아득해,절망감
직장 없이 살아갈 생각을 하니까 아득하기만 해,절망감
남편 없이 살 생각을 하니까 너무 아득해,절망감
혼자서 아기 키울 생각을 하니까 너무 암담해,절망감
미혼모로 살 생각을 하니까 너무 암담하다,절망감
시집살이 생각만해도 앞이 깜깜해,절망감
시집살이 할 생각을 하면 너무 암담하다,절망감
돈 없이 아기 키울 생각을 하니까 앞이 컴컴해,절망감
깜깜한 인생을 같이 걸어가 줄 누군가가 필요해,절망감
내 인생을 같이 걸어가 줄 사람이 절실하다,절망감
누가 내 인생에 정답을 좀 알려주면 좋겠어,절망감
인생에 정답은 없을까요?,절망감
나에게는 신이 없는걸까?,절망감
세상에 신이 있기는 한걸까?,절망감
왜 내인생은 이렇게 계속 암담한거지?,절망감
왜 내 인생만 이렇게 시궁창일까.,절망감
인생이 너무 깜깜하게 느껴져서 숨통이 막혀,절망감
인생이 너무 시궁창이라 살아갈 길이 막막해,절망감
내 인생이 너무 막막하고 살아갈 날이 깜깜하게 느껴져,절망감
자려고 누우면 인생이 막막하게 느껴져서 한숨만 나오더라고,절망감
친구들 만나면 내 인생만 꽉 막힌것 같아서 절망하게 돼,절망감
친구들 만나면 내 인생만 캄캄한것 같아서 더 절망하게 돼,절망감
다들 잘 사는데 내 인생만 암담한것 같아요,절망감
내 인생에는 밝은 미래따윈 없는것 같아,절망감
내 인생은 항상 어두웠었어,절망감
자꾸 안 좋은 일만 생기니까 인생이 너무 암담하다,절망감
자꾸 아프니까 인생이 암담하게 느껴지더라고,절망감
앞날이 깜깜하게 느껴지니까 삶에 대한 애착이 없어져,절망감
살길이 막막하게 느껴지니까 모든게 다 싫더라고,절망감
인생이 막막하니까 아기고 뭐고 다 싫더라,절망감
인생이 막막하게 느껴지니까 하루하루 사는게 지옥같았어,절망감
앞길이 깜깜하다는 생각이 드니까 사람들도 자꾸 피하게 돼,절망감
인생이 너무 막막하게 느껴지니까 자꾸 숨게 되는것 같아,절망감
인생이 캄캄하다는 생각이 드니까 친구들도 보기 싫더라,절망감
인생이 너무 막막하니까 사람들 만나는것도 사치처럼 느껴졌어,절망감
살 길이 막막하니까 친구들 만나는것도 의미 없이 느껴졌어,절망감
당장 살 길이 막막하니까 아기한테 신경도 못 쓰게 되는것 같아,절망감
당장 살 길이 캄캄하니까 아기한테 소홀하게 되더라고,절망감
앞 길이 막막하다는 생각이 드니까 그냥 눈물만 나더라고,절망감
앞 길이 꽉 막힌 기분이 드니까 밥은 먹어서 뭐하나 하는 생각까지 들더라고,절망감
하루 하루 사는게 막막하니까 아기한테 신경도 못 쓰게 된 것 같아,절망감
하루 하루 사는게 깜깜한데 친구들은 만나서 뭐하나 하는 생각이 들더라고,절망감
내 인생이 너무 암담하니까 아무 얘기도 하기 싫더라고,절망감
살 길이 너무 막막하게 느껴져서 혼자 자꾸 울게 돼,절망감
살 길이 깜깜하게 느껴져서 아기도 낳기 싫어,절망감
살 길이 막막하게 느껴지니까 아기도 포기하고 싶어,절망감
살 길이 암담하니까 아기에 대한 애정도 안 생겨,절망감
인생이 너무 깜깜하니까 남편도 아기도 다 싫더라고,절망감
앞으로 살아갈 날이 캄캄하다,절망감
내 앞날은 완전 깜깜해요,절망감
아기 유산하고 희망이 없어진것 같아,절망감
남편이랑 이혼하고 희망을 잃은것 같아,절망감
아기 잃고 희망도 잃었어,절망감
유산하고 인생에 희망 같은게 없어졌어,절망감
아기 보내고 인생에 희망 같은게 없어진 느낌이야,절망감
미혼모로 살 생각을 하니까 인생에 희망이 안 느껴져,절망감
아기 갖고 내 꿈도 희망도 다 사라진 느낌이야,절망감
아기 때문에 직장 잘리고 나니까 인생에 대한 희망이 없어진 느낌이야,절망감
아기 갖고 직장을 잃으니까 삶에 대한 희망이 없어졌어,절망감
남편이 바람 나니까 인생에 대한 희망이 사라지더라,절망감
남편이 바람까지 나니까 마지막 남은 희망도 사라지는 기분이더라고,절망감
인공수정 실패하고 나니까 마지막 희망도 사라진 느낌이었어,절망감
시험관 실패하고 아기에 대한 희망이 없어졌어,절망감
몇년째 고생하다보니까 임신에 대한 희망이 사라지더라,절망감
몇년동안 노력해도 안되니까 임신에 대한 희망이 사라졌어,절망감
아기 잃고 내 인생에 희망따윈 없는것 같더라고,절망감
아기 잃고 인생에 희망을 모조리 잃었어,절망감
유산하고 인생에 희망도 사라졌어,절망감
유일한 희망이었던 아기를 잃은거야,절망감
유일한 희망인 아기를 유산하고 사는게 절망적이게 느껴졌어,절망감
남편이 나한테 너무 소홀하니까 살아가는데 희망이 안 생기더라,절망감
직장 잘리고 꿈조차 없어졌어,절망감
직장 잘리고 나니까 인생에 희망이 사라졌어,절망감
왜 이렇게 희망이 안 생기는건지 모르겠어,절망감
아무런 이유도 없이 꿈이 사라진 느낌이야,절망감
아무 이유 없이 희망이 사라진 기분이야,절망감
교통사고로 아기를 잃고 나니까 세상에 희망이 사라진 느낌이었어,절망감
취업에 자꾸 실패하니까 꿈이 사라지는 느낌이 들더라,절망감
몸이 아프니까 희망 같은게 없어지더라고,절망감
몸이 아프니까 꿈도 없어져,절망감
몸이 아파 죽을것 같은데 희망은 무슨.,절망감
아파 죽겠는데 무슨 희망이 있겠어?,절망감
몸이 힘든데 희망은 무슨.,절망감
몸이 힘들어 죽겠는데 꿈 같은게 있겠냐고.,절망감
몸이 힘들어 죽겠는데 희망 같은게 있을 수가 없지,절망감
몸이 너무 힘드니까 희망 같은게 사라지것 같더라,절망감
누가 인생에 희망을 좀 알려주면 좋겠다,절망감
누군가 내 인생에 희망을 주면 좋겠어,절망감
희망을 갖고 싶어 정말,절망감
나도 인생에 희망을 좀 안고 살아가고 싶다고,절망감
아기랑 둘이 먹고 사는것도 전쟁인데 무슨 꿈이 있겠어,절망감
꿈도 희망도 아무것도 없어요,절망감
꿈도 희망도 없다,절망감
사는게 지옥인데 무슨 희망이 있겠어,절망감
이번 생에는 아무런 희망도 없어,절망감
이번 생에는 꿈이 없어요,절망감
꿈을 꾸면 상처를 받으니까 아예 꿈을 안 꿔,절망감
희망을 가지면 자꾸 상처만 받으니까 희망자체를 안 갖게 돼,절망감
희망을 짓밟히는 기분이 항상 드는것 같아,절망감
아기 잃고 희망을 뺏긴 느낌이야,절망감
사는게 너무 힘들어서 꿈도 없어요,절망감
사는게 힘들어서 희망을 잃은 느낌이야,절망감
사는게 지옥같아서 희망이 1도 없다,절망감
희망이 없으니까 아무런 계획도 세우기 싫어,절망감
꿈을 잃으니까 아무런 계획을 세우고 싶지 않더라고,절망감
내 마음대로 되는게 없으니까 희망 같은게 사라지더라,절망감
어차피 아무것도 내 마음대로 안되니까 희망도 없어졌어,절망감
내 마음대로 되는 일이 하나도 없는데 꿈은 무슨 꿈이냐,절망감
사는데 희망도 꿈도 없어요,절망감
먹고 사는것만 해도 힘들어 죽겠는데 꿈이 어디있겠어?,절망감
아기 잃고 내가 가치 없이 느껴졌어,절망감
유산하고 인생에 가치를 잃은 느낌이다,절망감
남편이 바람을 자꾸 피우니까 내 인생이 가치 없이 느껴져,절망감
아기를 자꾸 못 가지니까 내가 너무 가치 없이 느껴지더라,절망감
남편이 나를 쳐다도 안보니까 내가 너무 가치 없이 느껴져,절망감
시댁에서 나를 너무 싫어하니까 내가 가치 없이 느껴지더라,절망감
친구들이 나를 비난하니까 내가 너무 가치 없는 인간같더라고,절망감
엄마까지 나를 비난하니까 내가 너무 가치 없이 느껴졌어,절망감
남편까지 나를 못 생겼다고 하니까 내가 너무 가치 없이 느껴지더라,절망감
남편이 나를 무시하니까 내가 너무 가치 없는 인간같이느껴졌어,절망감
임신하고 남편한테 버림 받으니까 내 인생이 쓸모 없이 느껴졌어,절망감
아기 가진 상태로 얻어 맞으니까 내가 가치 없는 인간처럼 느껴졌어,절망감
임신했는데도 남편이 때리니까 내 인생이 쓰레기처럼 느껴졌어,절망감
남편이 자꾸 폭력을 쓰니까 내가 쓰레기처럼 느껴졌어,절망감
남편한테 맞고 내가 너무 가치 없는 인간처럼 느껴졌어,절망감
남편까지 나를 비난하니까 내가 정말 필요없는 인간처럼 느껴지더라,절망감
직장 잘리고 집에 있으니까 내가 너무 쓸모 없는 인간처럼 느껴졌어,절망감
절친까지 나를 비난하니까 내가 무가치한 인간처럼 느껴졌어,절망감
엄마도 나를 미혼모라고 모욕을 주니까 내가 참 가치 없는 인간 같더라고,절망감
엄마까지 나를 미혼모라고 모욕을 주니까 내가 참 가치 없이 느껴지더라,절망감
회사 잘리고 내가 필요 없는 인간처럼 느껴졌어,절망감
회사 권고사직 당하니까 내가 정말 가치 없이 느껴지더라,절망감
권고사직 당하고 내가 정말 가치 없는 인간처럼 느껴졌어,절망감
회사 잘리고 내 인생이 가치 없이 느껴졌어요,절망감
아기 잃고 내가 참 쓸모 없이 느껴지더라,절망감
돈도 없고 직장도 없고 남편도 없고 난 정말 값어치 없는 인간이야,절망감
아무것도 없는 쓸모 없는 인간이다,절망감
나만큼 쓸모 없는 인간은 세상 어디에도 없을거야,절망감
나처럼 가치 없는 인간이 어디 있겠어,절망감
할 줄 아는것도 없고 남편 돈으로 먹고 사니까 너무 내가 가치 없이 느껴져,절망감
남편만 돈을 버는데 자꾸 유세를 떠니까 너무 내가 가치 없이 느껴지더라,절망감
남편이 밥만 축내는 식충이라고 모욕하니까 내가 너무 가치 없이 느껴졌어,절망감
남편이 식충이라고 핀잔을 주니까 내가 너무 가치 없이 느껴졌어,절망감
식충이 소리 듣고나서 내가 가치 없는 인간처럼 느껴졌어,절망감
돈을 안 버니까 내가 불필요한 사람처럼 느껴졌어,절망감
내가 가치 없는 사람처럼 느껴지니까 자꾸 한숨만 나와요,절망감
가치 없는 인생이라는 생각이 드니까 자꾸 숨게 돼,절망감
가치 없는 삶이라는 생각이 드니까 자꾸 주눅들게 돼,절망감
내가 너무 불필요한 인간 같아서 어디를 가도 눈치를 보게 돼,절망감
내가 너무 가치 없이 느껴져서 사람들 눈 마주치는것도 힘들어,절망감
내가 너무 쓸모 없는 인간처럼 느껴져서 자꾸 주눅들게 되네요,절망감
내가 너무 가치 없는 인간처럼 느껴져서 절망적이야,절망감
내가 너무 값어치 없이 느껴져서 밥 먹는것도 눈치 보여,절망감
내가 너무 값어치 없는 인간 같아서 밥 먹는것도 눈치가 보여,절망감
내가 너무 가치 없는 인간처럼 느껴지니까 사람들 보는것도 부담 돼,절망감
남편이 자꾸 한눈을 파니까 내가 가치 없는 인간이라 그런가 싶어,절망감
남편이 시덥잖으니 나도 가치 없는 인간 같고 그래,절망감
남편이랑 대화를 하다보면 내가 점점 가치 없는 인간처럼 느껴지더라,절망감
남편이 자꾸 나를 한심하다고 몰아가니까 정말 나 자신이 가치 없이 느껴져,절망감
아기 가지고 회사 잘리니까 내가 너무 쓸모 없는 인간처럼 느껴지더라고,절망감
회사 잘리고 좌절감이 생기니까 내가 너무 가치 없이 느껴지더라,절망감
권고사직 당하고 내가 너무 무가치하게 느껴졌어,절망감
밤에 자려고 누우면 내가 한없이 초라하고 가치 없는 인간처럼 느껴져,절망감
친구들 만나서 대화를 하다보면 내가 너무 모자라보이고 가치 없이 느껴져,절망감
남편이랑 대화를 하면 내가 한심하고 가치 없는 인간처럼 느껴져,절망감
혼전임신이라고 사람들이 모욕감을 주니까 내가 너무 가치 없이 느껴져,절망감
시댁에서 나를 인정해주지 않으니까 내가 너무 쓸모 없는 인간처럼 느껴지더라,절망감
회사에서 나를 너무 무시하니까 내가 정말 가치 없는 인간처럼 느껴졌어,절망감
돈 없다고 무시 당하니까 내가 값어치 없는 인간처럼 느껴지더라고,절망감
가진게 없다고 무시 당하니까 내 인생이 정말 쓸모 없이 느껴졌어,절망감
노력해도 안 되니까 포기하게 되더라,절망감
아무리 발버둥 쳐도 안 되니까 그냥 체념하게 돼,절망감
아무리 애써도 달라지는게 없으니까 그냥 포기하게 돼,절망감
내 마음대로 되는게 없으니까 그냥 단념해버리게 됐어,절망감
어차피 내 마음대로 안 되는거니까 그냥 포기해버렸어,절망감
아무것도 내 마음대로 되는게 없으니까 그냥 포기했어,절망감
다 짜증나서 단념해버렸어,절망감
다 싫어서 그냥 팽개쳐버렸어요,절망감
마음대로 되는게 하나도 없어서 그냥 인생을 내동댕이쳤어,절망감
거지같은 남편 때문에 내 인생까지 전부 내동댕이 쳐버린 느낌이야,절망감
무책임한 남편 때문에 인생을 포기하게 된 것 같아,절망감
폭력적인 남편이랑 살다보니까 내 의사는 전부 포기하게 되는것 같아,절망감
폭력적인 남편이랑 사니까 내 의견 같은건 전부 포기하게 됐어,절망감
시부모님이랑 같이 살다보니까 내 의견 같은건 전부 포기하게 됐어,절망감
시댁에 얹혀 살다보니까 아무 의견도 못 내고 그냥 쥐죽은 듯이 살게 된것 같아,절망감
거지 같은 남편 만나서 이번 생은 포기하게 됐어,절망감
흙수저라 아무리 노력해봐도 안 된다는 생각이 드니까 그냥 다 포기했어,절망감
아무리 노력해도 임신이 안되니까 그냥 포기하게 됐어,절망감
시험관도 실패하니까 그냥 다 포기하게 되더라고,절망감
임신이 안되니까 그냥 다 포기하게 됐어,절망감
아기 유산하고 인생을 포기하게 된 것 같아,절망감
유산하고 아기가 안 생기니까 점점 임신을 포기하게 됐어,절망감
아기 잃고 나서 인생을 전부 놔버린것 같아,절망감
이혼하고 인생을 놔버린것 같아요,절망감
남편이 바람 나고 인생을 단념하게 된 것 같아,절망감
인생에 애착이 안 생기고 그냥 다 포기하고 싶어져,절망감
직장 잃고 나서 그냥 다 체념하게 됐어,절망감
직장 관두고 모든걸 포기하게 된 것 같아,절망감
정말 열심히 살았는데 임신했다고 회사 잘리고 나니까 인생을 체념하게 됐어,절망감
회사 잘리고 집에만 있으니까 꿈 같은건 단념하게 됐어,절망감
직장 관두고 뭔가 인생에 슬럼프가 온것 같고 전부 관두고 싶어졌어,절망감
아기 잃고 인생을 단념하게 된 것같아,절망감
아기가 너무 안 생기니까 그냥 단념해버렸어,절망감
아기가 안 생기니까 임신을 체념한것 같아,절망감
시부모님이 자꾸 아들 아들거리니까 진짜 두손 두발 다 들었어,절망감
아기 갖고 싶은데 내 마음대로 안 되니까 그냥 인생을 다 포기하고 싶어져,절망감
자꾸 임신 실패하니까 포기하고 싶어져,절망감
유산하고 다시는 아기를 갖고 싶지 않더라고요,절망감
너무 아파서 임신도 포기하고 싶어져,절망감
몸이 아프니까 임신도 포기하고 싶더라,절망감
몸이 너무 힘드니까 인생을 포기하고 싶어져,절망감
몸이 아프니까 다 포기하고 싶어지더라,절망감
임신하고 너무 아프니까 그냥 다 포기하고 싶더라고,절망감
임신하고 몸이 너무 안 좋아지니까 그냥 모든걸 체념하고 싶었어,절망감
임신하고 몸이 급속도로 안 좋아지니까 모든걸 단념하게 되더라,절망감
배는 불러오는데 남편은 돈도 안 벌어오니까 인생을 포기하고 싶었어,절망감
남편이 돈도 안 벌어오고 술만 마시니까 그냥 인생을 포기하고 싶은거 있지,절망감
하루 종일 안 좋은 생각만 들고 그냥 다 포기하고 싶고 그래,절망감
안 좋은 생각만 자꾸 들고 모든걸 체념하고 싶은 마음이 들어,절망감
너무 절망적이니까 그냥 다 포기하고 싶은 마음이야,절망감
열심히 살아도 달라지는게 없으니까 그냥 다 포기하게 돼,절망감
아무리 발버둥을 쳐봐도 달라지는게 없으니까 그냥 전부 단념하게 됐어,절망감
애써봐도 좋아지질 않으니까 체념하게 되더라고,절망감
말 해도 안 되는걸 아니까 그냥 체념하게 돼,절망감
용 써도 안되니까 그냥 포기하게 돼,절망감
인생을 포기해버리니까 밥도 잘 안챙겨먹게 돼,절망감
임신을 포기하고 친구들도 잘 안 만나게 됐어,절망감
밤에 자려고 누우면 그냥 모든걸 포기하고 싶은 마음이 들더라고,절망감
밤에 누워있으면 너무 쓸쓸하고 모든걸 포기하고 싶은 마음이 들더라,절망감
요즘 부쩍 모든걸 포기하고 싶다는 생각이 많이 들어,절망감
사람들 시선이 너무 고통스러워,절망감
가족들 보는게 너무 고통이야,절망감
바람 핀 남편을 보고 있으면 그냥 절망감이 밀려오고 너무 고통스러워,절망감
유산하고 하루하루 고통 속에 살고 있어,절망감
아기 생각하면 자꾸 마음이 쓰라려서 미칠것 같아,절망감
아기 잃고나서 하루 하루 고통 속에 살아요,절망감
임신이 안 되니까 너무 괴롭고 고통스러워,절망감
임신이 안 되니까 너무 고통스러워,절망감
유산하고 죄인 취급 받는 기분이라 너무 고통스러워,절망감
아기를 잃으니까 마음에 증오가 생기고 너무 고통스러웠어,절망감
임신 중에 남편이 바람이 피우는걸 알고나서 정말 너무 고통스러웠어,절망감
임신 중에 남편이 유흥업소 다니는걸 알고 너무 배신감 느껴지고 마음이 고통스럽더라,절망감
임신 중에 남편이 성매매하는걸 알고 생지옥이 따로 없었어,절망감
임신 중에 남편이 성매매하는걸 알고 너무 절망적이고 고통스러웠어,절망감
임신하고 몸이 안 좋으니까 너무 고통스럽더라,절망감
임신하고 몸이 망가지니까 정말 고통스럽더라고,절망감
임신하고 몸이 엉망이 되니까 너무 고통스럽더라,절망감
임신이 안 되니까 너무 고통스럽다,절망감
시험관도 실패하니까 마음이 찢어지는것 같았어,절망감
이렇게 원하는데도 아기를 가질 수 없다고 생각하니까 매일이 지옥같았어,절망감
너무 고통스러워서 아무런 말도 하고 싶지 않았어,절망감
너무 고통스러우니까 눈물도 안 나오더라,절망감
마음이 고통스러우니까 어떤 이야기도 귀에 들리지 않았어,절망감
너무 고통스러우니까 아무도 보이지 않더라고,절망감
유산하고 너무 아프고 고통스러웠어,절망감
제발 이 고통이 멈췄으면 좋겠어,절망감
고통에서 벗어나고 싶어,절망감
끔찍한 고통에서 제발 좀 벗어나고 싶다,절망감
지옥같은 고통에서 하루라도 벗어나고 싶어요,절망감
인생이 너무 고통스럽게 느껴져요,절망감
인생이 고통스럽게 느껴져서 하루 하루 사는게 지옥같아요,절망감
마음이 찢어질듯이 아파요,절망감
마음이 산산조각 난 것처럼 너무 고통스럽네요,절망감
마음을 두들겨 맞은것 처럼 너무 아파요,절망감
총맞은것 처럼 너무 고통스러워,절망감
하루하루 사는게 지옥같이 느껴저서 너무 고통스러워,절망감
나락으로 떨어지는 기분이 들고 너무 고통스러워,절망감
너무 고통스럽고 인생이 무겁게 느껴져요,절망감
마음에 상처가 너무 심하게 나서 고통스러워,절망감
자꾸 아기를 유산했을때가 떠올라서 너무 고통스러워,절망감
마음을 다잡으려고 해도 자꾸 고통이 밀려와,절망감
주변에서 자꾸 부정적인 이야기만 하니까 더 마음이 아픈것 같아요,절망감
안 그래도 힘든데 주변에서 자꾸 뭐라고 하니까 너무 고통이다,절망감
미혼모로 사는건 정말 하루 하루 가시밭길을 걷는 기분이야,절망감
부모님들이 인정을 안해주니까 너무 고통스럽더라,절망감
하루라도 고통에서 벗어나고 싶어요,절망감
누군가 고통에서 벗어나는 방법을 알려줬으면 좋겠어,절망감
아기 갖고 내 마음대로 할 수 있는게 없으니까 너무 고통이더라,절망감
임신하고 내 마음대로 먹지도 못하니까 너무 고통이었어,절망감
임신하고 권고사직 당하고 내 인생이 끝난것 같아서 너무 고통스러웠어,절망감
임신하고 남편한테 버림 받으니까 인생이 고통스럽게 느껴졌어요,절망감
마음이 다 뜯겨져 나가는 기분이야,절망감
마음을 얻어 맞은것처럼 너무 아파,절망감
마음이 너무 고통스러우니까 혼자 노래 틀어놓고 울고 그래,절망감
너무 고통스러우니까 그냥 다 잊고 싶어서 술을 마시게 돼,절망감
일어나면 고통스러우니까 그냥 잠만 자게 돼,절망감
사람들 만나봤자 마음만 아프니까 그냥 혼자 있게 돼,절망감
자꾸 고통이 밀려오니까 그냥 잠에서 깨고 싶지 않더라고,절망감
마음대로 할 수 있는게 하나도 없다고 생각하니까 너무 고통스러워요,절망감
마음처럼 되는게 하나도 없어서 너무 고통스러워,절망감
사는 게 고통이다,절망감
살아가는 게 고통스러워요,절망감
삶이 너무 고통스러워요,절망감
사는 거 자체가 나한테 고문이야,절망감
사는 게 실망의 연속이다,절망감
상상했던 내 모습이 아니라서 실망이야,절망감
내가 원했던 모습이랑 너무 달라서 실망,절망감
내 현재가 너무 실망스럽다,절망감
내가 꿈꿨던 모습이랑 너무 달라서 내가 실망스러워,절망감
지금의 내 모습이 너무 실망스러워요,절망감
내 스스로에게 실망이다,절망감
내 인생 실망이다,절망감
인생이 실망스럽다,절망감
내 인생 비참하다,절망감
내 삶이 비참해요,절망감
사는 게 비참합니다,절망감
내 인생 왜 이리 비참하냐,절망감
인생이 너무 비참해요,절망감
내 인생 너무 비참하게 느껴진다,절망감
삶이 비참해요,절망감
살아가는 게 비참하다,절망감
인생이 너무 비참함,절망감
인생 비참,절망감
내 비참한 인생,절망감
내 인생 왜 이렇게 비참해졌을까,절망감
인생이 비참해졌어요,절망감
인생이 너무 비참해졌다,절망감
사는 게 비참해졌어요,절망감
사는 게 비참하게 변했어요,절망감
삶이 비참해졌어,절망감
내 삶이 비참하게 변했어,절망감
인생 너무 비참하게 변했다,절망감
삶이 비참하게 바뀌었어,절망감
내 삶이 비참해졌다,절망감
요즘 사는 게 비참하다,절망감
나 요즘 사는 게 너무 비참하게 느껴져,절망감
요즘 들어 인생이 비참하게 느껴져요,절망감
내 인생이 너무 비참하게 느껴진다,절망감
사는 게 비참해 죽겠다,절망감
인생이 왜 이렇게 비참해졌을까,절망감
내가 왜 이렇게 비참한 인생을 살아야 하지,절망감
인생이 치욕스럽다,절망감
내 인생 치욕이다,절망감
인생이 치욕이다,절망감
내 삶이 치욕스러워요,절망감
요즘 사는 게 치욕스러워요,절망감
내가 사는 게 모욕이다,절망감
내 삶이 모욕적이야,절망감
요즘 사는 게 모욕적이에요,절망감
인생이 너무 모욕적이네,절망감
인생이 치욕스러워졌어요,절망감
내가 너무 나약해졌어요,절망감
내가 너무 나약하게 바뀐 거 같아,절망감
내가 너무 나약해진 거 같다,절망감
나 요즘 너무 나약하다,절망감
내가 너무 나약해,절망감
나약하게 변했어,절망감
내가 너무 약해빠졌어요,절망감
나는 약해빠져서 아무것도 못해,절망감
저 너무 절박해요,절망감
난 정말 절박하거든,절망감
나 정말 절박한 상황이거든,절망감
나 절박한 상황이야,절망감
지금 너무 절박해요,절망감
나 지금 정말 절박하다,절망감
인생이 하찮다,절망감
내 인생 정말 하찮구나,절망감
하찮은 인생이다,절망감
내 인생이 너무 하찮게 느껴지네요,절망감
삶이 하찮게 느껴져요,절망감
내 삶이 너무 하찮다,절망감
내 삶이 하찮게 변했다,절망감
인생이 하찮게 변한 것 같아요,절망감
인생 정말 하찮구나,절망감
사는 거 하찮다,절망감
사는 게 정말 하찮네요,절망감
인생 하찮아,절망감
내가 너무 멍청했다는 걸 절감하고 바보 같아서..,절망감
나라는 사람이 보잘 것 없는 것 같이 느껴져.,절망감
그냥 하루하루가 별 의미 없다는 생각이 들어.,절망감
사는게 무의미하게 느껴져.,절망감
왜 사는지 모르겠어요.,절망감
요즘 내가 왜 살고 있는 건 지도 모르겠어.,절망감
계속 이러다 보니까 이런 게 다 무슨 소용인가 싶기도 하고,절망감
그러다 그냥 모든 게 다 의미 없다는 생각이 들더라구요.,절망감
살 이유가 없어.,절망감
남들하고 다 똑같이 살아서 뭘 하나 싶어.,절망감
사는 게 의미가 없어.,절망감
삶의 의미를 잃어버렸어,절망감
이젠 제가 뭐를 원하는지저도 잘 모르겠어요. 삶이 무의미하게 느껴져요.,절망감
"제 생활도 없고, 남은것도 없고 왜사는지 모르겠어요.",절망감
나한테 무슨 가치가 있을까요?,절망감
제가 세상에서 제일 무가치한 사람 같아요.,절망감
그런데 지금은 내 존재가치를 상실한 것 같아.,절망감
내가 이세상에 참 가치가 없는 것 같아.,절망감
요즘 내가 가치가 없는 사람처럼 느껴져.,절망감
나는 왜그렇게 사나 싶다가도 또 그래.,절망감
사는게 뭐 이러냐..원수같은 인생살이..,절망감
내 인생은 왜 이 모양일까,절망감
저 죽어봤자 어차피 아무도 모를 걸요.,절망감
내가 죽어도 아무도 모를 거야.,절망감
아무도 죽으려는 나를 말리지 않아.,절망감
아무도 나를 찾지 않잖아.,절망감
다들 제가 망하길 바라는것 같아요.,절망감
모두가 나를 버렸는데.,절망감
아무도 저를 도와주지 않았어요.,절망감
아무도 나를 도와주지 않더라고..,절망감
"나 혼자 버려진 기분이고, 아무도 나를 찾지 않을 것 같아요.",절망감
과에서도 점점 소외 되는 것 같고 벌써 인생이 끝나버린 것 같아요.,절망감
내가 가사일하는 로봇인지 인간인지 구분이 안 가.,절망감
나를 이렇게 비참하게 만드는 남편이 너무 미워.,절망감
얼마나 비참하고 어려운지도 모르고 말이야,절망감
갑자기 가슴 속이 답답하면서 비참한 기분이 들고 우울해.,절망감
돈은 없고..비참하고.. 답답하고.,절망감
내가 능력이 있었다면이렇게 비참하지 않을 텐데,절망감
"자신감도 없고, 비참해요.",절망감
실망이 컸지.,절망감
스스로한테 너무 실망스러워요.,절망감
내가 뭘 기대한 건가 싶었어요.,절망감
이게 가족인가 싶어,절망감
이게 무슨 가족이야?,절망감
나는 아픈데 저 인간은 어떻게 술이 넘어가나 몰라진짜 이런 거보면 남보다 못한 사이 같아.,절망감
이럴 거면 왜 나를 낳은 건지.. 모르겠어.,절망감
부모가 아니라 그냥 후원인 정도가 맞는 것 같아.,절망감
