utterance,intent
잘할 수 있겠지,일상
잠 온다,일상
잠 와,일상
잠 잘못 잤나봐,일상
잠깐 쉬려고 했는데 한참 지났네.,일상
잠만 잤네,일상
잠수가 취미,일상
잠시만 쉬려고 했는데 길어졌어,일상
잠을 못 잤더니 너무 졸려,일상
잠을 못 잤더니 힘들다,일상
잠을 잘못 잤나,일상
잠이 계속 와,일상
잠이 너무 와,일상
잠이 또 안와,일상
잠이 안 와,일상
잡담할 시간 있어?,일상
잡담해도 돼?,일상
장 봤는데 다 비싸,일상
장 봤는데 후덜덜해,일상
장기자랑 안 시켰으면 좋겠어,일상
장기자랑 왜 시켜,일상
장난 잼있어,일상
장난스러운 사이,일상
장난치니까 좋다,일상
장래희망이 없어,일상
장마인데 건조기 사는게 좋을까,일상
장학금 가능할까?,일상
장학금 받고 싶다,일상
장학금 받으려면 독하게 해야돼,일상
장학금 받을 수 있을까?,일상
재미 없는 하루,일상
재미 없어,일상
재미 없어.,일상
재미없는 일밖에 없어,일상
재미있는 드라마 끝났어,일상
재밌게 해줘,일상
재밌는 거 뭐 없나,일상
재밌는 일이 없어,일상
재밌는거 없나?,일상
재밌는거 할 줄 알아,일상
재밌는거 해 줘,일상
재밌는게 없어,일상
재밌다.,일상
재채기 나올거 같은데 안 나와,일상
재채기 나와,일상
재취직 될까,일상
재택근무 힘들다,일상
재택근무가 더 힘든 거 같아,일상
재테크 어떻게 해,일상
재테크 하는 방법 알려줘,일상
저 사람이 왜 자꾸 볼까?,일상
저 좀 웃게 해주세요,일상
저금통 깰까,일상
저금통 털까,일상
저기,일상
저녁 메뉴 뭐 먹을까,일상
저녁 메뉴 좀 골라줘,일상
저녁 메뉴 추천 해줘,일상
저녁 뭐 먹지?,일상
저녁 준비 해놔야지,일상
저녁밥 뭐 먹냐?,일상
저녁으로 뭐 먹을까,일상
저녁해야 되는데.,일상
저음 멋있어!,일상
저주할거야,일상
적금 더 들까,일상
적금 들까,일상
적금 들어야 하나,일상
적금 들었어,일상
적금 특판 들었어,일상
적금 하나 더 가입할까,일상
적당히 좀 하지,일상
적당히를 몰라,일상
적응을 못하겠어,일상
전 애인 만났어.,일상
전공 못 살릴듯,일상
전공 살려서 취직할 수 있을까,일상
전공 수업 노잼,일상
전공 수업 재미없어,일상
전공 잘못 골랐나봐,일상
전공만 듣고 싶다,일상
전과하고 재미있게 학교 다니고 싶다.,일상
전과해도 잘 할 수 있겠지?,일상
전과했어,일상
전기 나갔다,일상
전기 안들어와,일상
전기가 갑자기 나갔어,일상
전기장판 깔고 자고 있어,일상
전기장판으로 겨울 나기,일상
전남친 보고 싶어,일상
전남친이 자꾸 생각나,일상
전남친한테 연락하고 싶어,일상
전부 가시밭길 같아,일상
전부다 알고 있을까?,일상
전세 계약했어,일상
전세비 갑자기 올랐어 어떡하지,일상
전세비 올려달래 어떡하지,일상
전세집 구했어,일상
전애인 만났는데 모르는 척할까?,일상
전여친 보고 싶어,일상
전여친한테 연락하고 싶어,일상
전역할 때까지 언제 기다려,일상
전학 걱정된다?,일상
전학가게 됐어,일상
전학가도 잘 할 수 있겠지?,일상
전화 걸어도 되나,일상
전화 또 안 받네,일상
전화 못하겠어,일상
전화 안 받는 이유가 뭘까,일상
전화 안 받아,일상
전화 안 받으니까 초조해져,일상
전화 와라,일상
전화 왜 안 받지,일상
전화 왜 안오지,일상
전화는 왜 갖고 다녀! 안받으면서,일상
전화를 너무 안 받아,일상
전화를 왜 안 받냐 진짜,일상
전화를 잘 안 받아,일상
전화벨이 울렸으면,일상
전화하기 너무 늦나,일상
전화하기엔 늦은 시간인데 전화하고 싶어,일상
전화하는 거 힘들다,일상
전화할 사람이 없네,일상
전화할까 말까,일상
전화해도 되겠지,일상
전화해야 되나,일상
절대불공평,일상
절망적이야,일상
절약해서 부자돼야지,일상
절약해야 잘 살지,일상
절친 만나고 싶어,일상
절친이 오늘 모른척했어,일상
절친인데 쌩깠어,일상
젊게 살고 싶다.,일상
젊어지고 싶어,일상
점 보러 가볼까?,일상
점 뺄까,일상
점 뺴러 가고 싶다.,일상
점심 도시락 싸는 거 귀찮다,일상
점심 때 은행 갔다와야지,일상
점심 먹어야지,일상
점심 메뉴 고르는 거 힘드네,일상
점심 메뉴 좀 골라줘,일상
점심시간 너무 짧아,일상
점심시간에 외출하는 것도 눈치봐야돼,일상
점심시간에 외출하면 안 되나,일상
점심시간에 은행 갔다와야지,일상
점심시간엔 그냥 쉬고 싶어,일상
점심시간이라도 마음 놓고 쉬고 싶어,일상
점이라도 볼까,일상
점점 모질어진다.,일상
점점 좋아져,일상
점점 호감 간다,일상
정규직 가즈아,일상
정규직 너무 쪼금 뽑아,일상
정규직 될 수 있을까,일상
정규직 입사 너무 어려워,일상
정규직 하고 싶다,일상
정답이 뭘까,일상
정동진 가서 바람이나 쐬야겠다.,일상
정리 불가,일상
정리가 안돼,일상
정수리 냄새,일상
정수리 냄새 난 거 아니야?,일상
정시 퇴근하고 집에 가는 중,일상
정신 못차리겠다.,일상
정신없을수록 침착해야지,일상
정신적으로 스트레스를 너무 주는데 이런 사람은 어떻게 상대해?,일상
정신줄 어디 갔나,일상
정신차리고 싶어,일상
정신차리라고 한 마디 해줘,일상
정장 사야겠지,일상
정장 한 벌 필요할 듯,일상
제 2 외국어 뭐할까,일상
제2외국어 뭐 선택할까,일상
제급기 없거든,일상
제대로 평가해줘,일상
제사 없어졌으면,일상
제사를 너무 많이 해,일상
제습기가 필요해,일상
제자리걸음만 하는 듯,일상
제주도 가고 싶다.,일상
제주도 가고 싶어,일상
제주도 가서 살까?,일상
제주도 놀러 가고 싶어요.,일상
제주도 바닷가 가고 싶어,일상
제주도로 떠나야겠다.,일상
조교하면 공부하기 힘들겠지.,일상
조교하면서 공부할까?,일상
조금만 기다려 줬으면 좋겠다,일상
조급하고 초초하다,일상
조명빨 좋다.,일상
조명빨인가,일상
조모임 왜 이케 많아,일상
조별 과제 발표 하기 싫어,일상
조별 발표 왜 이렇게 많이 시키지,일상
조별 발표 하기 싫어,일상
조심조심,일상
조심할 게 많아,일상
조용히 있고 싶어,일상
조용히 지나가면 될까?,일상
조용히 지나갈까?,일상
조카 선물 고르기 어렵네,일상
조카 선물 뭐 사주지,일상
조카 오는 거 싫어,일상
조카 입학 선물,일상
조카 입학 선물 뭐 사냐,일상
조카들 너무 귀찮게 해,일상
졸려,일상
졸린데 못 자겠어.,일상
졸린데 잠이 안 와,일상
졸업 사진 망했다,일상
졸업 사진 잘 못 찍었어,일상
졸업 선물 뭐가 좋을까,일상
졸업 선물 추천,일상
졸업식 가야겠지,일상
졸업식에 가도 되나,일상
졸업식에 가도 될까,일상
졸업이다,일상
좀 더 가까워지고 싶어,일상
좀 맞자,일상
좀 쉬면서 애기 키워야 할 듯,일상
종이에 손 베였어,일상
좋긴 한데 귀찮아,일상
좋아 죽을거 같아,일상
좋아하는 게 뭔지 모르겠어,일상
좋아하는 애랑 같은 반 됐으면 좋겠다,일상
좋은 관계 어떻게 유지하지,일상
좋은 관계란 뭘까,일상
좋은 대학 나온 거 부러워,일상
좋은 대학 나온 사람 부러워,일상
좋은 사람들은 다 어디 갔을까,일상
좋은 아침,일상
좋은 점이 없어,일상
좌절 중이야,일상
주고 받았던 편지도 버려야겠지?,일상
주눅들어서 말을 못하겠어,일상
주량 센데 솔직하게 이야기해도 될까?,일상
주량 쎈 게 좋은 건가?,일상
주름도 멋져,일상
주름도 멋진 사람,일상
주름살 생겼어,일상
주름살이 조금씩 생긴다.,일상
주말에 놀꺼 추천,일상
주말에 늦잠자고 브런치 먹으면서 수다 떨고 싶어,일상
주말에 데이트 해야지!,일상
주말에 뭐 하고 놀까?,일상
주말에 스키장 간다!,일상
주말에도 헬스하러 많이 오네.,일상
주말인데 헬스장에 사람이 많네,일상
주식 대박 남!,일상
주식 망했어,일상
주식으로 돈 많이 벌었어,일상
주식이 떨어졌어,일상
주워담지 못할 말을 했어,일상
주제 넘은 짓 한거 같아,일상
주차장에 자리가 없어,일상
주차장이 꽉 찼어,일상
주차하다 긁었어,일상
주차할데 없어서 짜증나,일상
주택 청약 가입,일상
주택 청약 시작!,일상
주택청약 들었어,일상
주행 연습 끝났어,일상
죽고 싶다,일상
죽어도 아무도 모르겠지,일상
죽을 때까지 함께하고 싶다,일상
죽을 때까지 함께하고 싶은 사람이 생겼어,일상
죽을래?,일상
줄 길거 같아,일상
중2 아들 때매 고민이야,일상
중2 히스테리 알아?,일상
중2병,일상
중2병 이라더니 진짜 속썩일 줄이야,일상
중2병인거 같아,일상
중간이 없어,일상
중고 거래 했어,일상
중고로 사길 잘 한거 같아,일상
중고로 샀어,일상
중고로 잘 산 거 같애,일상
중국 발령 날 수도 있어,일상
중국 출장 가야할 수도 있어,일상
중국어 공부할까?,일상
중국어 배울려면 학원 다녀야 할까,일상
중국어 있는게 좋겠지?,일상
중국어 학원 다녀야 하나,일상
중국어 혼자 공부 가능한가?,일상
중국으로 진출해볼까?,일상
중문 있는게 낫겠지?,일상
중소기업이라도 취직할까?,일상
중소기업인데 그냥 취직할까?,일상
중요한 발표 기다리고 있어,일상
즐기며 살고 싶어,일상
증거도 없으면서 나만 의심해,일상
지가 피해자래,일상
지갑 까먹었다.,일상
지갑 바꿀까,일상
지갑 안 가져왔다,일상
지갑 없어졌어,일상
지갑 잃어버림,일상
지금 나한테 장난친거,일상
지금 내가 해야 할 것,일상
지금 노력한다고 될까,일상
지금 자면 밤에 못 자겠지?,일상
지금 자면 밤에 못 자는데 졸려,일상
지금 행복해,일상
지금까지 일만 하고 산 거 같애,일상
지금이라도 중국어 공부할까?,일상
지기 너무 싫어,일상
지는 거 싫어,일상
지는 거 좋은 사람은 없겠지,일상
지는 게 진짜 싫어,일상
지방 와서 친구가 없어,일상
지진 걱정돼,일상
지진 안나겠지,일상
지진나면 어떡하지?,일상
지진나면 어떡해?,일상
지하철에 발 디딜 틈도 없다.,일상
지하철에 사람이 너무 많아,일상
지하철에 자리가 없어,일상
지하철에서 겁나 멋진 사람 발견! 말 시켜 볼까,일상
지하철에서 괜찮은 사람 봤는데 말 시켜 볼까,일상
직구로 사면 싸겠지,일상
직구로 사야지,일상
직장 가기 싫어,일상
직장생활 시작했어,일상
직장에서 나만 일 시켜,일상
직장에서 너무 괴롭혀,일상
직장에서 따돌림 당함,일상
직장에서 상사가 괴롭혀.,일상
직장에서 왕따 당하고 있어,일상
직장에서 자꾸 혼나는데 그만둬야할까?,일상
직장에서 화풀이 대상 같은데 그만둬야 할까?,일상
직장운 없는 거 같애,일상
직장이 괴롭다,일상
직장이 맘에 든적이 없는 거 같애,일상
직장인도 방학 필요해,일상
진급 누락됐어,일상
진급에서 나만 누락됐어,일상
진급에서 나만 빠졌어,일상
진급하고 싶어,일상
진급할 때가 된 거 같은데,일상
진급해야 할텐데,일상
진담을 농담처럼 하는 사람,일상
진정으로 즐거운 게 뭘까?,일상
진짜 내가 되고 싶어,일상
진짜 너무하네,일상
진짜 되도 않는 소리하네,일상
진짜 말도 안돼,일상
진짜 무력하다,일상
진짜 별 사람이 다 있어,일상
진짜 열심히 해야지,일상
진짜 완전체가 있어,일상
진짜 이제 한계야,일상
진짜 친구 몇 명 있어야 돼?,일상
진짜 친구 사귀고 싶어,일상
진짜 친구가 없는 거 같애,일상
진짜 피곤한 날,일상
진한 커피 한잔,일상
짐 싸야돼 귀찮아,일상
집 가는 중,일상
집 나가서 혼자 살고 싶다.,일상
집 다와서 사귀던 남자애 만났어,일상
집 망한 거 같은데,일상
집 밖에 나가기 싫어,일상
집 사고 싶어,일상
집 샀어,일상
집 아예 샀어,일상
집 예쁘게 꾸미고 싶어.,일상
집 팔거야,일상
집 팔려고,일상
집나가도 갈 데가 없어,일상
집나갈까,일상
집들이 귀찮아,일상
집들이 누구 초대해?,일상
집들이 선물 뭐 사갈까,일상
집들이 선물 뭐가 좋아,일상
집들이 어떻게 해,일상
집들이 하기 싫어,일상
집들이 하라네,일상
집들이 해야겠지?,일상
집들이고 뭐고 다 귀찮다,일상
집들이는 보통 누구를 초대하나?,일상
집안일 너무 많다.,일상
집안일 쌓여 있다,일상
집안일 어려워,일상
집안일 해도 해도 안 끝나,일상
집안일 해도해도 끝이 없어,일상
집안일을 못하겠어,일상
집안일이 너무 많아,일상
집안일이 안 끝나,일상
집앞에서 전남친 만남,일상
집에 간다,일상
집에 갈 때 피맥 먹고 싶다.,일상
집에 감기약 없어,일상
집에 먹을게 없어,일상
집에 먼지가 너무 많아,일상
집에 빨랑 가고 싶다,일상
집에 일찍 가고 싶다,일상
집에 친구 오라고 하려고,일상
집에 친구 초대하려고,일상
집을 왜 물어보지,일상
집이 너무 지저분해,일상
집이 더러워,일상
집이 어디냐고 왜 물어보지,일상
집중이 안돼,일상
집중이 왜 이렇게 안 돼지,일상
집착같은데 걔는 뭐라고 생각할까,일상
집착인 것 같기는 해,일상
집착인가,일상
집착인가봐,일상
징글징글한 층간소음,일상
짜여진 시간표대로 움직이고 있어,일상
짜장면 시켰어,일상
짜증나,일상
짜증나게 해서 일단 나왔어,일상
짜증나서 집 나왔어,일상
짜증난다,일상
짜증만땅,일상
짝남에게 빼빼로 줘도 될까,일상
짝남한테 선물 주면 부담스러워할까,일상
짝사랑하는 사람한테 선물 주면 부담될까,일상
짝사랑한테 빼빼로 줘도 될까,일상
짤릴 필이 와,일상
짱 추워,일상
짱좋아,일상
쫄면 먹고 싶다,일상
쫄면 생각나,일상
쭉쭉 나가야 하는데,일상
찜질방 가고 싶다,일상
찜질방 가면 쌩얼 보여줘야 되나,일상
찜질방 같이 가면 화장 지워야 할까,일상
찜질방가서 땀 빼고 싶다,일상
차 기름값이 또 올랐네,일상
차 렌트 해야겠다,일상
차 막힌다,일상
차 사는 게 낫겠지?,일상
차 사야 할 거 같은데,일상
차 살거야,일상
차 살까,일상
차 진짜 막힌다 어떻하니,일상
차 팔아서 불편해,일상
차 팔았더니 불편하네,일상
차 한 잔 하자고 해볼까,일상
차별받고 있는 느낌,일상
차별이 제일 싫어,일상
착하게 살면 복 받겠지?,일상
착하다고 오히려 무시하는 것 같아,일상
착한 사람을 괴롭히는 세상,일상
착한 사람이 잘 됐으면 좋겠어,일상
착한 사람이 잘 됐으면 좋겠어 좀,일상
찬물만 나와,일상
찰랑찰랑한 머릿결 갖고 싶다,일상
참견 좀 안했으면,일상
참견 좀 하지마,일상
참고 계속 도전하면 될까?,일상
참는 게 나을까,일상
참아야 하나,일상
참외 맛있다.,일상
참외 먹어야지,일상
참으면 성공할 수 있을까?,일상
참치김치찌개 먹고 싶어.,일상
창문을 열고 나왔네,일상
창문을 열어 놓고 나왔네,일상
창업 고민된다.,일상
창업 할까,일상
창업이라도 해야 겠지,일상
창업하고 싶다.,일상
창업해도 될까?,일상
창피해,일상
책 반납 안햇다,일상
책 보는데 글자만 들어와,일상
책 빌려봐야지,일상
책 선물이 제일 나을 듯,일상
책 선물해야지,일상
책 어디다 팔아?,일상
책 좀 읽어야지,일상
책 팔 수 있는 곳 알려줘?,일상
책만 보면 졸려,일상
책만 펴만 잠와,일상
책보는데 글자만 봤어,일상
책상 리폼할거야,일상
책장 정리 좀 해야겠다,일상
책장 좀 치워야겠다,일상
챙길게 너무 많아,일상
처음 보는 사람이랑 뭔 말을 하지,일상
처음 보는 애랑 무슨 얘기하지,일상
처음 해외여행가!,일상
처음에 말 걸 때 힘들어,일상
처음에 친구 어떻게 사귀지,일상
처음에 카톡 뭐라 보내지,일상
처음에는 별로 였는데 호감 간다,일상
처음에는 좋았는데 점점 별로,일상
처음엔 좋았는데,일상
처음이라 그런거지,일상
천재 같아,일상
철이 너무 일찍 들었어,일상
철이 빨리 든 거 같아서 좀 그래,일상
첫 데이트에 뭐하지,일상
첫 출근 날이야,일상
첫눈 오는날 만나고 싶다,일상
첫눈이 올때 같이 있고 싶다,일상
첫인상에서 강렬한 인상 남기기,일상
첫인상은 뭘로 판단할까,일상
첫직장 출근,일상
청강이라도 해야겠다.,일상
청강하려고,일상
청소 해도 티가 안나,일상
청소 해도 해도 더러워,일상
청소는 넘나리 귀찮,일상
청소를 안 했더니 먼지 쌓였어,일상
청소하기 귀찮,일상
체력 관리,일상
체육대회 싫어,일상
체육대회 안 했으면,일상
체육대회한데,일상
체육복 또 까먹었어,일상
체육복 안 가져 왔다,일상
쳇바퀴 도는 하루,일상
쳇바퀴 돌듯 돌아가는 삶,일상
초콜릿 만들어서 줄까?,일상
초콜릿 선물하면 좋아할까?,일상
최고 몸무게 찍는 중,일상
최고다 행복해,일상
최선을 다한 거 같은데,일상
최선을 다했는데,일상
최저시급은 받니,일상
최저임금 수준에서 알바비가 안 나왔어,일상
최저임금 올랐다는데 월급은 왜 똑같지?,일상
추석 가기 싫어,일상
추석에 집에 가기 싫어,일상
추우니까 나가기 싫어,일상
추워,일상
추워 죽을 뻔했네,일상
추워죽겠다,일상
추천 메뉴,일상
축구 가야 되는데,일상
축구 동영상 시청 중,일상
축구 볼때는 치맥이지,일상
축구 시청 중,일상
축구 잘해,일상
축구하러 가야지,일상
축의금 고민,일상
축의금 보통 얼마내?,일상
축의금 얼마 내지?,일상
축의금 얼마해야 되나,일상
축제 준비하느라 바빠,일상
축제날은 즐겨야지,일상
춘곤증인가,일상
춘곤증인가봐 졸려,일상
출근 길에 맨날 보는 사람 있어,일상
출근 자체가 스트레스야,일상
출근길 너무 힘들어,일상
출근길 막혀,일상
출근길이 유난히 기네,일상
출근시간 아깝다,일상
출근이 스트레스야,일상
출근하기 너무 오래 걸려,일상
출근하기 싫어,일상
출근하자마자 스트레스 받아,일상
출퇴근 시간 너무 오래 걸려.,일상
출퇴근 시간이 좀 줄어들었으면 좋겠다,일상
충전기 안 가져왔다,일상
충전기 안 가지고 왔다,일상
충전해야겠다,일상
취미 좀 만들어볼까?,일상
취미생활 같이하는 게 좋다던데,일상
취미생활하는데 돈이 많이 들어,일상
취미에 돈이 너무 많이 들어,일상
취뽀 어렵다.,일상
취뽀하고 싶다,일상
취업 못하는 기간이 길어진다,일상
취업 준비 기간이 길어진다,일상
취업 준비 힘들어,일상
취업은 너무 힘들겠지?,일상
취업의 관문을 뚫는게 쉽지가 않네,일상
취업하고 싶다,일상
취업하기 힘들겠지?,일상
취직 원츄,일상
취직이 안 돼,일상
취직이나 했으면,일상
취직하고싶어,일상
취직하는데 나이가 많아,일상
취직하면 공부 안해도 되는줄 알았는데,일상
취직하면 공부 안해도 될 줄 알았어.,일상
취직하면 끝이 아니네.,일상
취직하면 끝일줄 알았는데 계속 할게 많아,일상
취직해야 할텐데,일상
층간소음 때문에 왜 살인이 나는지 알 거 같애,일상
층간소음 심해,일상
층간소음때매 환장하겠어,일상
층간소음에 살인 난다더니.,일상
치고 올라오는 신입,일상
치과 가면 돈 많아 들텐데,일상
치과 가면 돈 엄청 깨질 텐데,일상
치과 가야 하나,일상
치과 치료 받아야 할까,일상
치매가 더 심해지는 것 같아 무서워,일상
치매가 점점 심해지는 거 같아,일상
치매이면 어쩌지,일상
치매일까봐 무섭다.,일상
치맥데이,일상
치맥먹으면서 축구봐야지,일상
치킨 시켜야지,일상
치킨집 차릴까,일상
친구 같은 너,일상
친구 돌잔치 가는 중,일상
친구 따라 강남가나,일상
친구 따라다녀야겠다.,일상
친구 많이 사귀고 싶어,일상
친구 몇 명쯤 필요한가,일상
친구 사귀고 싶어,일상
친구 사귀는 방법,일상
친구 예전 남자친구 사귀어도 되나,일상
친구 온대,일상
친구 웨딩촬영 갔는데 서운했어,일상
친구 전남친 사겨도 되나,일상
친구 좀 사귀고 싶다,일상
친구가 귀찮게해,일상
친구가 나 귀엽대,일상
친구가 나한테 집착해,일상
친구가 내 썸남이랑 연락해,일상
친구가 너무 고맙네,일상
친구가 너무 맘대로야,일상
친구가 너무 예뻐,일상
친구가 다 떠나 갔어,일상
친구가 다 떠나서 내가 못났나 싶어,일상
친구가 다 자기 마음대로 하려고 해,일상
친구가 도와주고 있는데 마음에 안들어,일상
친구가 도와주는게 마음에 안들어,일상
친구가 많으면 재미있을 것 같아.,일상
친구가 배아플 정도로 잘 됐어,일상
친구가 소개해줬는데 이상한 사람이었어,일상
친구가 소심해,일상
친구가 엄청 소심해,일상
친구가 없어,일상
친구가 예뻐서 위축돼,일상
친구가 이사하는 거 도와준대,일상
친구가 이어줬는데 안 됐어,일상
친구가 자꾸 집착하는 것 같은데 뭐라 말하지,일상
친구가 자꾸 클럽가자 해,일상
친구가 자꾸 클럽을 너무 좋아해 맨날 가재,일상
친구가 잘되니까 배 아픈 거 같아,일상
친구가 잘되니까 약 올라,일상
친구가 전남친이랑 사귈 거 같아,일상
친구가 지금 놀러온대,일상
친구가 카톡 씹어,일상
친구가 필요해,일상
친구네 갔다올게,일상
친구네 놀러가려고,일상
친구네 집에 놀러 가서 내일 오려고,일상
친구네 집에서 자야지,일상
친구네 집이 부자라 우리집에 초대를 못하겠어,일상
친구들 부르려고,일상
친구들 초대하려고,일상
친구들은 다 결혼했어,일상
친구들은 다 예뻐,일상
친구들은 다 예쁘게 하고 왔어,일상
친구들이 나만 왕따시키는 거 같아,일상
친구들이 나보구 귀엽다고 했는데,일상
친구들이 다 예뻐졌어,일상
친구들이랑 가기 좋은 곳,일상
친구들이랑 노래방 가고 싶어,일상
친구들이랑 맛난거 먹고 싶다,일상
친구들이랑 맛집 가고 싶어,일상
친구들이랑 봉사활동 해보려고,일상
친구들이랑 셀프 이사,일상
친구들이랑 어디 놀러가지,일상
친구들한테 인기 얻으려면,일상
친구들한테 인정받을 수 있을까,일상
친구라고 생각했는데,일상
친구라고 생각했는데 날 엄청 쉽게 생각했나봐,일상
친구라고 생각했던 애가 뒷담화 하고 다님,일상
친구라는게 뒷담화나 하다니,일상
친구랑 나랑 자꾸 비교하게 돼,일상
친구랑 더 친해지고 싶어,일상
친구랑 만나면 좋아,일상
친구랑 말다툼했어,일상
친구랑 비교 돼,일상
친구랑 비교하면 내가 작아져,일상
친구랑 수다 떨고 왔어,일상
친구랑 싸웠어,일상
친구랑 썸남이 연락했나봐,일상
친구랑 있으면 내가 작아져,일상
친구랑 잘 노는 방법,일상
친구랑 전남친이 사귈 거 같은 예감이 들어,일상
친구랑 친해지는 법,일상
친구랑 힐링하고 왔어,일상
친구에게 물어 봐야겠다,일상
친구인데도 너무 잘되니까 약 오르네,일상
친구인듯 친구아닌 친구 같은 너,일상
친구한테 마음의 빚이 많아,일상
친구한테 몇 년만에 연락해도 되나,일상
친구한테 물어봐야지,일상
친구한테 미안하다.,일상
친구한테 소개해주고 욕만 먹었어,일상
친구한테 실수한 거 같아,일상
친구한테 쌓인 게 안 풀려,일상
친구한테 썸 중인거 이야기 해야하나,일상
친구한테 자꾸 쌓인다,일상
친구한테 자꾸 집착하게 돼,일상
친구한테 진짜 고마워,일상
친척 대하는 거 불편해,일상
친척들 만나기 싫다,일상
친척들 만나는 거 불편해,일상
친척들 만나는 거 싫어,일상
친한 친구랑 싸움,일상
친한 친구랑 싸웠어,일상
친한 친군데 호박씨깜,일상
친한 친군한테 뒤통수 맞음,일상
침대가 최고,일상
침대에 누우면 바로 자,일상
침착해야지,일상
칭찬 좀 해봐,일상
칭찬 좀 해줬으면,일상
카드 다 부러뜨려 버려야겠다.,일상
카드 다 없애버려야지,일상
카드가 못찾겠다.,일상
카드가 왜 없지,일상
카드값 갚느라 허리가 휘어,일상
카드값 너무 많이 나왔어.,일상
카톡 대화를 삭제하는게 수상해,일상
카톡 대화를 왜 삭제하지,일상
카톡 뭐라 보낼까?,일상
카톡 씹었어,일상
카톡할 사람이 하나도 없네,일상
카톡할 친구가 없네,일상
카페 알바 면접 간다,일상
카페나 갈까?,일상
카풀로 출퇴근 해볼까,일상
카풀해볼까?,일상
칼국수 어때?,일상
커플 폰케이스 사자고 해야겠다.,일상
커플 폰케이스 해볼까?,일상
커플링 맞출까?,일상
커플링 맞춰볼까?,일상
커플이 같은 옷 입는거 좋아보여,일상
커피 그만 마셔야지,일상
커피 땡기네,일상
커피 마셔야지,일상
커피 마시고 싶어,일상
커피 말고 딴 거 마실거 없나,일상
커피 말고 뭐 마시지,일상
커피 볶는 시간,일상
커피 안 마시면 일을 못해,일상
커피 없으면 집중이 안돼,일상
커피 좀 마셔야겠다.,일상
커피 좀 줄여야겠어.,일상
커피 중독인가,일상
커피 타기 귀찮아,일상
커피 타는 거 싫다,일상
커피 한 잔 하자고 말해볼까,일상
커피가 너무 써,일상
커피가 너무 진해,일상
커피가 없으니까 집중이 안 되네,일상
커피가 좋아,일상
커피나 한 잔 하자고 말 해볼까,일상
커피를 너무 많이 마셔,일상
커피콩 볶고 있어,일상
커피향,일상
커피향 좋다,일상
컨디션 조절,일상
컨디션 조절이 안돼,일상
컴터 고장났나봐,일상
컴터 부팅하는데 시간이 오래걸려,일상
컴터가 맛이 갔어,일상
컴터가 안돼,일상
컴퓨터 백업해야지,일상
컴퓨터가 넘넘 느려,일상
컴퓨터가 느려졌어,일상
컴퓨터가 대빵 느려졌어,일상
케익 만들어서 선물할까?,일상
케익 직접 만들어볼까?,일상
코 근질거려,일상
코 막혀,일상
코 세워 볼까,일상
코 조금만 세워 볼까,일상
코가 간지러워,일상
코가 간질간질,일상
코가 근질근질,일상
코감기로 찡찡거려,일상
코고는 것도 귀여워,일상
코골이 너무 시끄러워,일상
코골이 어떻게 고쳐?,일상
코딩 좀 배울까,일상
코맹맹,일상
코인노래방 가서 스트레스 좀 풀어야겠다.,일상
코인노래방 가야지,일상
코자,일상
코코넛오일 맛없어,일상
코코넛오일 먹기 싫어,일상
코트 살까,일상
코트 살까 말까,일상
콜록콜록,일상
콧물 나네,일상
콧물 질질,일상
쿠폰 다 모았다.,일상
쿠폰 다 모음,일상
크루즈 여행 하고 싶어,일상
크루즈 타고 여행 하고 싶어,일상
크리스마스에 뭐 하나,일상
크리스마스엔 눈이 올까,일상
큰일 없이 살고 있어,일상
클럽 가고 싶은데 말할까,일상
클럽가고 싶은데 말하고 갈까,일상
클스마스에 할일,일상
키 왜 안 크지,일상
키 이제 안 크나,일상
키 컸으면,일상
키가 안 커,일상
키가 왜 안 클까,일상
키가 조금만 더 컸으면 좋겠어,일상
타로 보고 왔어,일상
타로점 봤어,일상
타이밍이 기가 막혀,일상
타이밍이 진짜 기막혀,일상
탄생의 이유 알아?,일상
탄탄한 몸매 갖고 싶어,일상
탈모인가,일상
태닝할까,일상
태몽꾼거 같아,일상
태몽꿨대,일상
택배 기다리고 있어,일상
택배 아저씨 오셨을까?,일상
택배 안와.,일상
택배 왔나,일상
택배 왜 안오지?,일상
택배가 안 와,일상
택시 너무 많이 탔어,일상
택시 타야겠다.,일상
택시비 너무 비싸,일상
택시비 많이 나왔어,일상
택시비 아까워,일상
택시비로 돈을 너무 많이 썼어,일상
텀블러 까먹었다.,일상
텀블러 안 가져 왔다,일상
텔레비전 볼 게 없어,일상
통장 잔고가 하나도 안 남았어.,일상
통장잔고가 0이야,일상
통학 힘들다,일상
통화할 사람이 한 명도 없어,일상
퇴근 시간도 아닌데 엄청 막혀,일상
퇴근 후에 만나자고 해볼까,일상
퇴근길 아닌데 차 엄청 막혀,일상
퇴근길 엄청 막히네,일상
퇴근시간 왜케 안 오냐,일상
퇴근시간만 기다려,일상
퇴근하고 놀고 싶다.,일상
퇴근하고 만나자고 말해볼까,일상
퇴근하고 뭐 하지,일상
퇴사 예정이야 후련하다,일상
퇴사하면 후련할거 같아,일상
투자라 생각하는 게 나을까,일상
투자라고 생각 할 수도 있지,일상
투잡 뛰어야 하나?,일상
투잡할까?,일상
튀김기 사고 싶다,일상
트래킹 하러 갈까?,일상
트위터 보면 다 행복해보여,일상
티 나게 어색해 했어,일상
티 안 나게 나 싫어해,일상
티비 볼 거 없어,일상
팀플 안 하면 좋겠다,일상
